#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
"2017";"AC";"SANTA ROSA DO PURUS";"MUNICIPAL";"INDÍGENA";140298,00
"2017";"AC";"SANTA ROSA DO PURUS";"MUNICIPAL";"PRÉ-ESCOLA";16854,00
"2017";"AC";"SENA MADUREIRA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7314,00
"2017";"AC";"SENA MADUREIRA";"MUNICIPAL";"CRECHE";59064,00
"2017";"AC";"SENA MADUREIRA";"MUNICIPAL";"EJA";7488,00
"2017";"AC";"SENA MADUREIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";305114,00
"2017";"AC";"SENA MADUREIRA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";146657,00
"2017";"AC";"SENA MADUREIRA";"MUNICIPAL";"PRÉ-ESCOLA";98580,00
"2017";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3074,00
"2017";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"CRECHE";40018,00
"2017";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"EJA";14720,00
"2017";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"ENSINO FUNDAMENTAL";124198,00
"2017";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"PRÉ-ESCOLA";86078,00
"2017";"AC";"TARAUACA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8268,00
"2017";"AC";"TARAUACA";"MUNICIPAL";"CRECHE";54356,00
"2017";"AC";"TARAUACA";"MUNICIPAL";"EJA";35840,00
"2017";"AC";"TARAUACA";"MUNICIPAL";"ENSINO FUNDAMENTAL";375050,00
"2017";"AC";"TARAUACA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";234584,00
"2017";"AC";"TARAUACA";"MUNICIPAL";"PRÉ-ESCOLA";132926,00
"2017";"AC";"XAPURI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";954,00
"2017";"AC";"XAPURI";"MUNICIPAL";"CRECHE";21614,00
"2017";"AC";"XAPURI";"MUNICIPAL";"EJA";6144,00
"2017";"AC";"XAPURI";"MUNICIPAL";"ENSINO FUNDAMENTAL";52848,00
"2017";"AC";"XAPURI";"MUNICIPAL";"PRÉ-ESCOLA";62096,00
"2017";"AL";"AGUA BRANCA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11236,00
"2017";"AL";"AGUA BRANCA";"MUNICIPAL";"CRECHE";11128,00
"2017";"AL";"AGUA BRANCA";"MUNICIPAL";"EJA";79616,00
"2017";"AL";"AGUA BRANCA";"MUNICIPAL";"ENSINO FUNDAMENTAL";235152,00
"2017";"AL";"AGUA BRANCA";"MUNICIPAL";"PRÉ-ESCOLA";59466,00
"2017";"AL";"AGUA BRANCA";"MUNICIPAL";"QUILOMBOLA";65408,00
"2017";"AL";"ANADIA";"MUNICIPAL";"CRECHE";22684,00
"2017";"AL";"ANADIA";"MUNICIPAL";"EJA";4992,00
"2017";"AL";"ANADIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";183096,00
"2017";"AL";"ANADIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";119620,00
"2017";"AL";"ANADIA";"MUNICIPAL";"PRÉ-ESCOLA";45156,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";45368,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"CRECHE";381562,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"EJA";175744,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2065706,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";489956,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";16512,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"PRÉ-ESCOLA";404746,00
"2017";"AL";"ARAPIRACA";"MUNICIPAL";"QUILOMBOLA";119958,00
"2017";"AL";"ATALAIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8586,00
"2017";"AL";"ATALAIA";"MUNICIPAL";"CRECHE";105288,00
"2017";"AL";"ATALAIA";"MUNICIPAL";"EJA";75136,00
"2017";"AL";"ATALAIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";507340,00
"2017";"AL";"ATALAIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";169491,00
"2017";"AL";"ATALAIA";"MUNICIPAL";"PRÉ-ESCOLA";121556,00
"2017";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";954,00
"2017";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"CRECHE";43656,00
"2017";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"EJA";19200,00
"2017";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"ENSINO FUNDAMENTAL";324686,00
"2017";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";37715,00
"2017";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"PRÉ-ESCOLA";92020,00
"2017";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3816,00
"2017";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"CRECHE";34026,00
"2017";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"EJA";8000,00
"2017";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"ENSINO FUNDAMENTAL";102744,00
"2017";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";6816,00
"2017";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"PRÉ-ESCOLA";24698,00
"2017";"AL";"BATALHA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2544,00
"2017";"AL";"BATALHA";"MUNICIPAL";"CRECHE";88810,00
"2017";"AL";"BATALHA";"MUNICIPAL";"EJA";66496,00
"2017";"AL";"BATALHA";"MUNICIPAL";"ENSINO FUNDAMENTAL";158688,00
"2017";"AL";"BATALHA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";40896,00
"2017";"AL";"BATALHA";"MUNICIPAL";"PRÉ-ESCOLA";44414,00
"2017";"AL";"BELEM";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";742,00
"2017";"AL";"BELEM";"MUNICIPAL";"CRECHE";13910,00
"2017";"AL";"BELEM";"MUNICIPAL";"EJA";4992,00
"2017";"AL";"BELEM";"MUNICIPAL";"ENSINO FUNDAMENTAL";57240,00
"2017";"AL";"BELEM";"MUNICIPAL";"PRÉ-ESCOLA";14628,00
"2017";"AL";"BELEM";"MUNICIPAL";"QUILOMBOLA";3200,00
"2017";"AL";"BELO MONTE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2438,00
"2017";"AL";"BELO MONTE";"MUNICIPAL";"CRECHE";43442,00
"2017";"AL";"BELO MONTE";"MUNICIPAL";"EJA";11072,00
"2017";"AL";"BELO MONTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";84960,00
"2017";"AL";"BELO MONTE";"MUNICIPAL";"PRÉ-ESCOLA";24168,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7208,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"CRECHE";60990,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"EJA";57344,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"ENSINO FUNDAMENTAL";280986,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"ENSINO MÉDIO";6696,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";34080,00
"2017";"AL";"BOCA DA MATA";"MUNICIPAL";"PRÉ-ESCOLA";63494,00
"2017";"AL";"BRANQUINHA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3498,00
"2017";"AL";"BRANQUINHA";"MUNICIPAL";"CRECHE";92876,00
"2017";"AL";"BRANQUINHA";"MUNICIPAL";"EJA";13568,00
"2017";"AL";"BRANQUINHA";"MUNICIPAL";"ENSINO FUNDAMENTAL";187602,00
"2017";"AL";"BRANQUINHA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";36806,00
"2017";"AL";"BRANQUINHA";"MUNICIPAL";"PRÉ-ESCOLA";44164,00
"2017";"AL";"CACIMBINHAS";"MUNICIPAL";"CRECHE";50290,00
"2017";"AL";"CACIMBINHAS";"MUNICIPAL";"EJA";15936,00
"2017";"AL";"CACIMBINHAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";130802,00
"2017";"AL";"CACIMBINHAS";"MUNICIPAL";"PRÉ-ESCOLA";39346,00
"2017";"AL";"CACIMBINHAS";"MUNICIPAL";"QUILOMBOLA";15232,00
"2017";"AL";"CAJUEIRO";"MUNICIPAL";"CRECHE";108284,00
"2017";"AL";"CAJUEIRO";"MUNICIPAL";"EJA";17792,00
"2017";"AL";"CAJUEIRO";"MUNICIPAL";"ENSINO FUNDAMENTAL";302006,00
"2017";"AL";"CAJUEIRO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";334211,00
"2017";"AL";"CAJUEIRO";"MUNICIPAL";"PRÉ-ESCOLA";73104,00
"2017";"AL";"CAMPESTRE";"MUNICIPAL";"CRECHE";20030,00
"2017";"AL";"CAMPESTRE";"MUNICIPAL";"EJA";7315,00
"2017";"AL";"CAMPESTRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";77956,00
"2017";"AL";"CAMPESTRE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";32006,00
"2017";"AL";"CAMPESTRE";"MUNICIPAL";"PRÉ-ESCOLA";16981,00
"2017";"AL";"CAMPO ALEGRE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7208,00
"2017";"AL";"CAMPO ALEGRE";"MUNICIPAL";"CRECHE";209934,00
"2017";"AL";"CAMPO ALEGRE";"MUNICIPAL";"EJA";63232,00
"2017";"AL";"CAMPO ALEGRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";643506,00
"2017";"AL";"CAMPO ALEGRE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";257076,00
"2017";"AL";"CAMPO ALEGRE";"MUNICIPAL";"PRÉ-ESCOLA";206568,00
"2017";"AL";"CAMPO GRANDE";"MUNICIPAL";"CRECHE";9844,00
"2017";"AL";"CAMPO GRANDE";"MUNICIPAL";"EJA";47444,00
"2017";"AL";"CAMPO GRANDE";"MUNICIPAL";"ENSINO FUNDAMENTAL";143488,00
"2017";"AL";"CAMPO GRANDE";"MUNICIPAL";"PRÉ-ESCOLA";32542,00
"2017";"AL";"CANAPI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2968,00
"2017";"AL";"CANAPI";"MUNICIPAL";"CRECHE";103362,00
"2017";"AL";"CANAPI";"MUNICIPAL";"EJA";26944,00
"2017";"AL";"CANAPI";"MUNICIPAL";"ENSINO FUNDAMENTAL";235224,00
"2017";"AL";"CANAPI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";70091,00
"2017";"AL";"CANAPI";"MUNICIPAL";"PRÉ-ESCOLA";67734,00
"2017";"AL";"CANAPI";"MUNICIPAL";"QUILOMBOLA";28288,00
"2017";"AL";"CAPELA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";9222,00
"2017";"AL";"CAPELA";"MUNICIPAL";"CRECHE";72974,00
"2017";"AL";"CAPELA";"MUNICIPAL";"EJA";73408,00
"2017";"AL";"CAPELA";"MUNICIPAL";"ENSINO FUNDAMENTAL";216288,00
"2017";"AL";"CAPELA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";235833,00
"2017";"AL";"CAPELA";"MUNICIPAL";"PRÉ-ESCOLA";68544,00
"2017";"AL";"CARNEIROS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3392,00
"2017";"AL";"CARNEIROS";"MUNICIPAL";"CRECHE";25466,00
"2017";"AL";"CARNEIROS";"MUNICIPAL";"EJA";10368,00
"2017";"AL";"CARNEIROS";"MUNICIPAL";"ENSINO FUNDAMENTAL";134208,00
"2017";"AL";"CARNEIROS";"MUNICIPAL";"PRÉ-ESCOLA";30740,00
"2017";"AL";"CARNEIROS";"MUNICIPAL";"QUILOMBOLA";11392,00
"2017";"AL";"CHA PRETA";"MUNICIPAL";"CRECHE";12412,00
"2017";"AL";"CHA PRETA";"MUNICIPAL";"EJA";5760,00
"2017";"AL";"CHA PRETA";"MUNICIPAL";"ENSINO FUNDAMENTAL";97776,00
"2017";"AL";"CHA PRETA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";36011,00
"2017";"AL";"CHA PRETA";"MUNICIPAL";"PRÉ-ESCOLA";30688,00
"2017";"AL";"COITE DO NOIA";"MUNICIPAL";"CRECHE";19260,00
"2017";"AL";"COITE DO NOIA";"MUNICIPAL";"EJA";14656,00
"2017";"AL";"COITE DO NOIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";130896,00
"2017";"AL";"COITE DO NOIA";"MUNICIPAL";"PRÉ-ESCOLA";43354,00
"2017";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1484,00
"2017";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"CRECHE";20758,00
"2017";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"EJA";34688,00
"2017";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";252412,00
"2017";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"PRÉ-ESCOLA";48668,00
"2017";"AL";"COQUEIRO SECO";"MUNICIPAL";"CRECHE";11128,00
"2017";"AL";"COQUEIRO SECO";"MUNICIPAL";"EJA";9472,00
"2017";"AL";"COQUEIRO SECO";"MUNICIPAL";"ENSINO FUNDAMENTAL";85206,00
"2017";"AL";"COQUEIRO SECO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";57595,00
"2017";"AL";"COQUEIRO SECO";"MUNICIPAL";"PRÉ-ESCOLA";21326,00
"2017";"AL";"CORURIPE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";21306,00
"2017";"AL";"CORURIPE";"MUNICIPAL";"CRECHE";348178,00
"2017";"AL";"CORURIPE";"MUNICIPAL";"EJA";99264,00
"2017";"AL";"CORURIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";636064,00
"2017";"AL";"CORURIPE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";194028,00
"2017";"AL";"CORURIPE";"MUNICIPAL";"PRÉ-ESCOLA";185924,00
"2017";"AL";"CRAIBAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4346,00
"2017";"AL";"CRAIBAS";"MUNICIPAL";"EJA";87808,00
"2017";"AL";"CRAIBAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";309998,00
"2017";"AL";"CRAIBAS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";160516,00
"2017";"AL";"CRAIBAS";"MUNICIPAL";"PRÉ-ESCOLA";69218,00
"2017";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8480,00
"2017";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"EJA";45696,00
"2017";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";508824,00
"2017";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"PRÉ-ESCOLA";133560,00
"2017";"AL";"DOIS RIACHOS";"MUNICIPAL";"CRECHE";26536,00
"2017";"AL";"DOIS RIACHOS";"MUNICIPAL";"EJA";94272,00
"2017";"AL";"DOIS RIACHOS";"MUNICIPAL";"ENSINO FUNDAMENTAL";57672,00
"2017";"AL";"DOIS RIACHOS";"MUNICIPAL";"PRÉ-ESCOLA";37082,00
